Canada, Life tables (period 1x1), Males	Last modified: 13 Dec 2022;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1924          56      0.01425  0.01415  0.50   67493     955   67016  1307043  19.37
  1924          57      0.01424  0.01414  0.50   66538     941   66068  1240027  18.64
  1924          58      0.01658  0.01644  0.50   65597    1079   65058  1173959  17.90
  1924          59      0.01685  0.01671  0.50   64519    1078   63980  1108901  17.19
  1924          60      0.02148  0.02125  0.50   63441    1348   62766  1044921  16.47
  1924          61      0.01744  0.01729  0.50   62092    1074   61555   982155  15.82
  1924          62      0.02292  0.02266  0.50   61018    1383   60327   920600  15.09
  1924          63      0.02487  0.02456  0.50   59636    1465   58903   860273  14.43
  1924          64      0.02759  0.02721  0.50   58171    1583   57380   801369  13.78
  1924          65      0.03246  0.03194  0.50   56588    1808   55684   743990  13.15
  1924          66      0.03292  0.03239  0.50   54781    1774   53893   688305  12.56
  1924          67      0.03541  0.03479  0.50   53006    1844   52084   634412  11.97
  1924          68      0.04167  0.04082  0.50   51162    2088   50118   582327  11.38
  1924          69      0.04374  0.04280  0.50   49074    2100   48024   532209  10.85
  1924          70      0.04969  0.04849  0.50   46973    2278   45835   484186  10.31
  1924          71      0.04539  0.04438  0.50   44696    1984   43704   438351   9.81
  1924          72      0.05615  0.05462  0.50   42712    2333   41546   394647   9.24
  1924          73      0.06029  0.05852  0.50   40379    2363   39198   353101   8.74
  1924          74      0.07177  0.06928  0.50   38016    2634   36699   313904   8.26
  1924          75      0.07994  0.07686  0.50   35382    2720   34023   277204   7.83
  1924          76      0.08760  0.08393  0.50   32663    2741   31292   243182   7.45
  1924          77      0.08039  0.07728  0.50   29921    2312   28765   211889   7.08
  1924          78      0.10343  0.09835  0.50   27609    2715   26251   183124   6.63
  1924          79      0.10009  0.09532  0.50   24894    2373   23707   156873   6.30
  1924          80      0.12082  0.11394  0.50   22521    2566   21238   133165   5.91
  1924          81      0.11127  0.10540  0.50   19955    2103   18903   111927   5.61
  1924          82      0.14112  0.13182  0.50   17852    2353   16675    93024   5.21
  1924          83      0.15058  0.14003  0.50   15498    2170   14413    76349   4.93
  1924          84      0.17515  0.16105  0.50   13328    2146   12255    61936   4.65
  1924          85      0.17047  0.15708  0.50   11182    1756   10303    49681   4.44
  1924          86      0.19779  0.17999  0.50    9425    1696    8577    39377   4.18
  1924          87      0.20217  0.18361  0.50    7729    1419    7019    30800   3.99
  1924          88      0.21908  0.19745  0.50    6310    1246    5687    23781   3.77
  1924          89      0.23391  0.20942  0.50    5064    1060    4534    18094   3.57
  1924          90      0.29148  0.25440  0.50    4003    1018    3494    13561   3.39
  1924          91      0.20357  0.18476  0.50    2985     551    2709    10067   3.37
  1924          92      0.29960  0.26057  0.50    2433     634    2116     7357   3.02
  1924          93      0.30106  0.26167  0.50    1799     471    1564     5241   2.91
  1924          94      0.32030  0.27609  0.50    1329     367    1145     3677   2.77
  1924          95      0.34018  0.29073  0.50     962     280     822     2532   2.63
  1924          96      0.36063  0.30554  0.50     682     208     578     1710   2.51
  1924          97      0.38161  0.32046  0.50     474     152     398     1132   2.39
  1924          98      0.40303  0.33544  0.50     322     108     268      734   2.28
  1924          99      0.42483  0.35040  0.50     214      75     176      466   2.18
  1924         100      0.44693  0.36530  0.50     139      51     114      290   2.09
  1924         101      0.46924  0.38007  0.50      88      34      71      176   2.00
  1924         102      0.49167  0.39465  0.50      55      22      44      105   1.92
  1924         103      0.51414  0.40900  0.50      33      14      26       61   1.85
  1924         104      0.53655  0.42305  0.50      20       8      15       35   1.78
  1924         105      0.55881  0.43677  0.50      11       5       9       19   1.72
  1924         106      0.58084  0.45012  0.50       6       3       5       11   1.66
  1924         107      0.60255  0.46305  0.50       3       2       3        6   1.61
  1924         108      0.62386  0.47553  0.50       2       1       1        3   1.56
  1924         109      0.64471  0.48755  0.50       1       0       1        2   1.53
  1924         110+     0.66502  1.00000  1.50       1       1       1        1   1.50
  1925           0      0.11923  0.11003  0.30  100000   11003   92288  5811064  58.11
  1925           1      0.01479  0.01468  0.50   88997    1307   88343  5718775  64.26
  1925           2      0.00681  0.00679  0.50   87690     595   87393  5630432  64.21
  1925           3      0.00463  0.00462  0.50   87095     402   86894  5543039  63.64
  1925           4      0.00362  0.00362  0.50   86693     314   86536  5456145  62.94
  1925           5      0.00295  0.00295  0.50   86379     255   86252  5369610  62.16
  1925           6      0.00279  0.00278  0.50   86124     240   86004  5283358  61.35
  1925           7      0.00239  0.00238  0.50   85885     205   85782  5197354  60.52
  1925           8      0.00214  0.00214  0.50   85680     183   85588  5111572  59.66
  1925           9      0.00219  0.00219  0.50   85497     187   85403  5025983  58.79
  1925          10      0.00197  0.00197  0.50   85310     168   85226  4940580  57.91
  1925          11      0.00193  0.00193  0.50   85142     164   85059  4855355  57.03
  1925          12      0.00197  0.00197  0.50   84977     167   84894  4770295  56.14
  1925          13      0.00202  0.00201  0.50   84810     171   84725  4685402  55.25
  1925          14      0.00226  0.00226  0.50   84639     191   84544  4600677  54.36
  1925          15      0.00221  0.00221  0.50   84448     187   84354  4516134  53.48
  1925          16      0.00259  0.00259  0.50   84261     218   84152  4431779  52.60
  1925          17      0.00268  0.00268  0.50   84043     225   83930  4347627  51.73
  1925          18      0.00329  0.00329  0.50   83818     276   83680  4263697  50.87
  1925          19      0.00314  0.00314  0.50   83542     262   83411  4180017  50.03
  1925          20      0.00329  0.00328  0.50   83280     273   83143  4096605  49.19
  1925          21      0.00371  0.00371  0.50   83007     308   82853  4013462  48.35
  1925          22      0.00378  0.00378  0.50   82699     312   82543  3930609  47.53
  1925          23      0.00347  0.00347  0.50   82387     286   82244  3848066  46.71
  1925          24      0.00373  0.00373  0.50   82101     306   81948  3765822  45.87
  1925          25      0.00352  0.00352  0.50   81795     288   81651  3683873  45.04
  1925          26      0.00354  0.00353  0.50   81508     288   81364  3602222  44.19
  1925          27      0.00353  0.00353  0.50   81220     287   81076  3520858  43.35
  1925          28      0.00395  0.00394  0.50   80933     319   80774  3439782  42.50
  1925          29      0.00338  0.00338  0.50   80614     272   80478  3359008  41.67
  1925          30      0.00336  0.00336  0.50   80342     270   80207  3278530  40.81
  1925          31      0.00309  0.00309  0.50   80072     247   79949  3198322  39.94
  1925          32      0.00406  0.00405  0.50   79825     323   79663  3118374  39.07
  1925          33      0.00364  0.00364  0.50   79502     289   79357  3038710  38.22
  1925          34      0.00369  0.00369  0.50   79213     292   79067  2959353  37.36
  1925          35      0.00430  0.00430  0.50   78921     339   78751  2880286  36.50
  1925          36      0.00400  0.00399  0.50   78582     314   78425  2801535  35.65
  1925          37      0.00425  0.00424  0.50   78268     332   78102  2723110  34.79
  1925          38      0.00462  0.00461  0.50   77936     359   77756  2645008  33.94
  1925          39      0.00446  0.00445  0.50   77577     345   77404  2567252  33.09
  1925          40      0.00573  0.00572  0.50   77232     442   77011  2489848  32.24
  1925          41      0.00438  0.00437  0.50   76790     336   76622  2412837  31.42
  1925          42      0.00657  0.00655  0.50   76454     500   76204  2336214  30.56
  1925          43      0.00528  0.00526  0.50   75954     400   75754  2260010  29.76
  1925          44      0.00577  0.00575  0.50   75554     434   75337  2184256  28.91
  1925          45      0.00710  0.00707  0.50   75120     531   74854  2108919  28.07
  1925          46      0.00584  0.00582  0.50   74588     434   74371  2034065  27.27
  1925          47      0.00687  0.00685  0.50   74154     508   73900  1959694  26.43
  1925          48      0.00768  0.00765  0.50   73647     564   73365  1885793  25.61
  1925          49      0.00785  0.00782  0.50   73083     571   72797  1812429  24.80
  1925          50      0.00977  0.00972  0.50   72512     705   72159  1739631  23.99
  1925          51      0.00809  0.00806  0.50   71807     579   71517  1667472  23.22
  1925          52      0.00941  0.00936  0.50   71228     667   70895  1595955  22.41
  1925          53      0.01135  0.01128  0.50   70561     796   70163  1525060  21.61
  1925          54      0.01057  0.01052  0.50   69765     734   69398  1454897  20.85
  1925          55      0.01344  0.01335  0.50   69031     922   68570  1385499  20.07
  1925          56      0.01405  0.01395  0.50   68110     950   67635  1316928  19.34
  1925          57      0.01529  0.01518  0.50   67160    1019   66650  1249294  18.60
  1925          58      0.01733  0.01718  0.50   66140    1136   65572  1182644  17.88
  1925          59      0.01594  0.01581  0.50   65004    1028   64490  1117072  17.18
  1925          60      0.02068  0.02047  0.50   63976    1310   63321  1052582  16.45
  1925          61      0.01761  0.01745  0.50   62666    1094   62119   989261  15.79
  1925          62      0.02228  0.02204  0.50   61573    1357   60894   927141  15.06
  1925          63      0.02352  0.02325  0.50   60216    1400   59516   866247  14.39
  1925          64      0.02843  0.02804  0.50   58816    1649   57991   806732  13.72
  1925          65      0.03360  0.03304  0.50   57167    1889   56222   748741  13.10
  1925          66      0.03237  0.03185  0.50   55278    1761   54397   692518  12.53
  1925          67      0.03545  0.03483  0.50   53517    1864   52585   638121  11.92
  1925          68      0.04067  0.03985  0.50   51653    2059   50624   585536  11.34
  1925          69      0.04393  0.04299  0.50   49594    2132   48528   534913  10.79
  1925          70      0.05142  0.05013  0.50   47462    2379   46272   486384  10.25
  1925          71      0.04143  0.04059  0.50   45083    1830   44168   440112   9.76
  1925          72      0.05756  0.05595  0.50   43253    2420   42043   395944   9.15
